***********数字：***********
断鹤续凫, 续凫断鹤
趋吉避凶, 避凶趋吉
极恶穷凶, 穷凶极恶
出处进退, 进退出处
出类拔萃, 拔萃出类
出水芙蓉, 芙蓉出水
击碎唾壶, 唾壶击碎
击壤鼓腹, 鼓腹击壤
目击道存, 道存目击
击筑悲歌, 悲歌击筑
击玉敲金, 敲金击玉
目击耳闻, 耳闻目击
刀山剑树, 剑树刀山
刀山火海, 火海刀山
刀耕火耨, 火耨刀耕
刀锯鼎镬, 鼎镬刀锯
撒泼放刁, 放刁撒泼
分茅列土, 列土分茅
分门别类, 别类分门
分香卖履, 卖履分香
分茅裂土, 裂土分茅
守分安常, 安常守分
分崩离析, 离析分崩
平分秋色, 秋色平分
刘郎前度, 前度刘郎
利用厚生, 厚生利用
利齿能牙, 能牙利齿
别抱琵琶, 琵琶别抱
死别生离, 生离死别
别鹤离鸾, 离鸾别鹤
刺股悬梁, 悬梁刺股
刻骨铭心, 铭心刻骨
刻骨镂心, 镂心刻骨
刿目鉥心, 鉥心刿目
前呼后拥, 后拥前呼
匣剑帷灯, 帷灯匣剑
唇枪舌剑, 舌剑唇枪
剑拔弩张, 弩张剑拔
剑胆琴心, 琴心剑胆
剔蝎撩蜂, 撩蜂剔蝎
剔透玲珑, 玲珑剔透
活剥生吞, 生吞活剥
剥皮抽筋, 抽筋剥皮
剩馥残膏, 残膏剩馥
剪烛西窗, 西窗剪烛
割肚牵肠, 牵肠割肚
协力齐心, 齐心协力
同心戮力, 戮力同心
同心毕力, 毕力同心
力竭声嘶, 声嘶力竭
力尽筋疲, 筋疲力尽
力屈计穷, 计穷力屈
度德量力, 量力度德
戮力齐心, 齐心戮力
劝善惩恶, 惩恶劝善
歌功颂德, 颂德歌功
功成身退, 身退功成
加官进禄, 进禄加官
动地惊天, 惊天动地
地动山摇, 山摇地动
动魄惊心, 惊心动魄
助边输财, 输财助边
往返徒劳, 徒劳往返
梦断魂劳, 魂劳梦断
劳民费财, 费财劳民
趋炎附势, 附势趋炎
牛溲马勃, 马勃牛溲
勇猛精进, 精进勇猛
潜移默化, 默化潜移
地北天南, 天南地北
天南海北, 海北天南
北辙南辕, 南辕北辙
匠心独运, 独运匠心
石室金匮, 金匮石室
匹马单枪, 单枪匹马
匿瑕含垢, 含垢匿瑕
匿迹销声, 销声匿迹
匿影藏形, 藏形匿影
匿迹潜形, 潜形匿迹
千回百折, 百折千回
千奇百怪, 百怪千奇
千娇百媚, 百媚千娇
千疮百孔, 百孔千疮
千金弊帚, 弊帚千金
千金敝帚, 敝帚千金
千方百计, 百计千方
千随百顺, 百顺千随
春华秋实, 秋实春华
富贵荣华, 荣华富贵
卖笑追欢, 追欢卖笑
博闻强记, 强记博闻
博闻强识, 强识博闻
独占鳌头, 鳌头独占
鸠占鹊巢, 鹊巢鸠占
卧薪尝胆, 尝胆卧薪
卧雪眠霜, 眠霜卧雪
卧虎藏龙, 藏龙卧虎
虎卧龙跳, 龙跳虎卧
扶危救困, 救困扶危
扶危济困, 济困扶危
扶危拯溺, 拯溺扶危
危言正色, 正色危言
卷甲韬戈, 韬戈卷甲
青灯黄卷, 黄卷青灯
奋发踔厉, 踔厉奋发
奋发蹈厉, 蹈厉奋发
扬厉铺张, 铺张扬厉
雷厉风行, 风行雷厉
厌故喜新, 喜新厌故
厚禄高官, 高官厚禄
厝火积薪, 积薪厝火
翻来覆去, 覆去翻来
鼎湖龙去, 龙去鼎湖
神州赤县, 赤县神州
参横斗转, 斗转参横
参辰日月, 日月参辰
晨参暮礼, 暮礼晨参
双柑斗酒, 斗酒双柑
反听收视, 收视反听
反朴归真, 归真反朴
反璞归真, 归真反璞
反朴还淳, 还淳反朴
吐哺握发, 握发吐哺
含齿戴发, 戴发含齿
发短心长, 心长发短
发指眦裂, 眦裂发指
文身断发, 断发文身
白发苍颜, 苍颜白发
鸡皮鹤发, 鹤发鸡皮
童颜鹤发, 鹤发童颜
巧取豪夺, 豪夺巧取
白叟黄童, 黄童白叟
叠嶂层峦, 层峦叠嶂
叠床架屋, 架屋叠床
口呆目瞪, 目瞪口呆
哓音瘏口, 瘏口哓音
口燥唇干, 唇干口燥
绣口锦心, 锦心绣口
杜口结舌, 结舌杜口
良药苦口, 苦口良药
古道热肠, 热肠古道
寻章摘句, 摘句寻章
形孤影只, 影只形孤
只鸡斗酒, 斗酒只鸡
歌台舞榭, 舞榭歌台
玉叶金枝, 金枝玉叶
神号鬼哭, 鬼哭神号
号寒啼饥, 啼饥号寒
神号鬼泣, 鬼泣神号
司空见惯, 见惯司空
司马青衫, 青衫司马
短叹长吁, 长吁短叹
合胆同心, 同心合胆
外合里应, 里应外合
悲欢离合, 离合悲欢
情投意合, 意合情投
珠联璧合, 璧合珠联
吉日良时, 良时吉日
吉日良辰, 良辰吉日
吉网罗钳, 罗钳吉网
吊誉沽名, 沽名吊誉
吊胆惊心, 惊心吊胆
吊胆提心, 提心吊胆
大同小异, 小异大同
同室操戈, 操戈同室
同工异曲, 异曲同工
同归殊涂, 殊涂同归
同归殊途, 殊途同归
同气连枝, 连枝同气
改姓更名, 更名改姓
循名责实, 责实循名
后生小子, 小子后生
吐气扬眉, 扬眉吐气
吐故纳新, 纳新吐故
吞声饮恨, 饮恨吞声
吞声饮气, 饮气吞声
吞声饮泣, 饮泣吞声
吞炭漆身, 漆身吞炭
蚕食鲸吞, 鲸吞蚕食
吟风弄月, 弄月吟风
否往泰来, 泰来否往
否极泰来, 泰来否极
含哺鼓腹, 鼓腹含哺
含垢忍耻, 忍耻含垢
含垢忍辱, 忍辱含垢
含沙射影, 射影含沙
含辛茹苦, 茹苦含辛
言听计行, 计行言听
批吭捣虚, 捣虚批吭
扼吭拊背, 拊背扼吭
吴牛喘月, 喘月吴牛
吴头楚尾, 楚尾吴头
吹影镂尘, 镂尘吹影
雨打风吹, 风吹雨打
周规折矩, 折矩周规
周郎顾曲, 顾曲周郎
呼天抢地, 抢地呼天
呼朋引类, 引类呼朋
安身立命, 立命安身
耳提面命, 面命耳提
和璧隋珠, 隋珠和璧
调和鼎鼐, 鼎鼐调和
咫尺天涯, 天涯咫尺
品竹调弦, 调弦品竹
神嚎鬼哭, 鬼哭神嚎
神愁鬼哭, 鬼哭神愁
朱唇粉面, 粉面朱唇
唇红齿白, 齿白唇红
风声鹤唳, 鹤唳风声
商彝夏鼎, 夏鼎商彝
啜菽饮水, 饮水啜菽
山崩海啸, 海啸山崩
燕语莺啼, 莺啼燕语
改过迁善, 迁善改过
嘲风弄月, 弄月嘲风
囊萤映雪, 映雪囊萤
衣架饭囊, 饭囊衣架
酒瓮饭囊, 饭囊酒瓮
四面楚歌, 楚歌四面
回春妙手, 妙手回春
回生起死, 起死回生
回肠荡气, 荡气回肠
满腹疑团, 疑团满腹
春色满园, 满园春色
困心衡虑, 衡虑困心
国色天姿, 天姿国色
国色天香, 天香国色
安邦定国, 定国安邦
国泰民安, 民安国泰
安邦治国, 治国安邦
国计民生, 民生国计
月圆花好, 花好月圆
圆颅方趾, 方趾圆颅
玉润珠圆, 珠圆玉润
土崩鱼烂, 鱼烂土崩
土崩瓦解, 瓦解土崩
践土食毛, 食毛践土
土阶茅茨, 茅茨土阶
地坼天崩, 天崩地坼
掠地攻城, 攻城掠地
掷地金声, 金声掷地
局天蹐地, 蹐地局天
席地幕天, 幕天席地
掀天揭地, 揭地掀天
昧地瞒天, 瞒天昧地
昧地谩天, 谩天昧地
洞天福地, 福地洞天
地角天涯, 天涯地角
地网天罗, 天罗地网
花天酒地, 酒地花天
说地谈天, 谈天说地
跼天蹐地, 蹐地跼天
地负海涵, 海涵地负
坎止流行, 流行坎止
山颓木坏, 木坏山颓
执锐披坚, 披坚执锐
深沟高垒, 高垒深沟
垢面蓬头, 蓬头垢面
城狐社鼠, 社鼠城狐
处堂燕雀, 燕雀处堂
堂皇正大, 正大堂皇
玉堂金马, 金马玉堂
堆金积玉, 积玉堆金
堑山堙谷, 堙谷堑山
堕溷飘茵, 飘茵堕溷
木雕泥塑, 泥塑木雕
塞翁失马, 失马塞翁
茅塞顿开, 顿开茅塞
铁壁铜墙, 铜墙铁壁
峻宇雕墙, 雕墙峻宇
桃李门墙, 门墙桃李
墙花路柳, 路柳墙花
祸起萧墙, 萧墙祸起
逾墙钻穴, 钻穴逾墙
逾墙钻隙, 钻隙逾墙
铁壁铜山, 铜山铁壁
昂霄耸壑, 耸壑昂霄
招贤纳士, 纳士招贤
气壮理直, 理直气壮
玉振金声, 金声玉振
燕语莺声, 莺声燕语
声色狗马, 狗马声色
脱壳金蝉, 金蝉脱壳
月夕花晨, 花晨月夕
月夕花朝, 花朝月夕
夜雨对床, 对床夜雨
夜静更深, 更深夜静
月夜花朝, 花朝月夜
大法小廉, 小廉大法
心粗胆大, 胆大心粗
志大才疏, 才疏志大
大权独揽, 独揽大权
大雨滂沱, 滂沱大雨
射鱼指天, 指天射鱼
尧天舜日, 舜日尧天
天惊石破, 石破天惊
天衣无缝, 无缝天衣
白日青天, 青天白日
蔽日遮天, 遮天蔽日
洪福齐天, 齐天洪福
天空海阔, 海阔天空
天真烂漫, 烂漫天真
烽火连天, 连天烽火
天真烂熳, 烂熳天真
怨女旷夫, 旷夫怨女
民贼独夫, 独夫民贼
得失成败, 成败得失
巷尾街头, 街头巷尾
摆尾摇头, 摇头摆尾
藏头露尾, 露尾藏头
认影迷头, 迷头认影
抛头露面, 露面抛头
头晕目眩, 目眩头晕
油头粉面, 粉面油头
燕颔虎头, 虎头燕颔
牛头马面, 马面牛头
獐头鼠目, 鼠目獐头
科头跣足, 跣足科头
头童齿豁, 齿豁头童
蜗角蝇头, 蝇头蜗角
夺胎换骨, 换骨夺胎
奇珍异宝, 异宝奇珍
奇花异草, 异草奇花
狼奔豕突, 豕突狼奔
狼奔鼠窜, 鼠窜狼奔
成龙配套, 配套成龙
女貌郎才, 郎才女貌
红男绿女, 绿女红男
女织男耕, 男耕女织
奴颜婢膝, 婢膝奴颜
妙算神机, 神机妙算
妙舞清歌, 清歌妙舞
封妻荫子, 荫子封妻
慎始敬终, 敬终慎始
姚黄魏紫, 魏紫姚黄
姹紫嫣红, 嫣红姹紫
英姿飒爽, 飒爽英姿
娉婷袅娜, 袅娜娉婷
娱心悦目, 悦目娱心
宴尔新婚, 新婚宴尔
新婚燕尔, 燕尔新婚
嫌贫爱富, 爱富嫌贫
子孝父慈, 父慈子孝
孤臣孽子, 孽子孤臣
捧心西子, 西子捧心
易子析骸, 析骸易子
字里行间, 行间字里
称孤道寡, 道寡称孤
孤鸾寡鹄, 寡鹄孤鸾
孤掌难鸣, 难鸣孤掌
学步邯郸, 邯郸学步
泛宅浮家, 浮家泛宅
气宇轩昂, 轩昂气宇
玉宇琼楼, 琼楼玉宇
守道安贫, 安贫守道
守缺抱残, 抱残守缺
守阙抱残, 抱残守阙
安良除暴, 除暴安良
民安物阜, 物阜民安
远至迩安, 迩安远至
跌宕风流, 风流跌宕
耀祖荣宗, 荣宗耀祖
宝马香车, 香车宝马
就虚避实, 避实就虚
换羽移宫, 移宫换羽
故宫禾黍, 禾黍故宫
珠宫贝阙, 贝阙珠宫
月貌花容, 花容月貌
岛瘦郊寒, 郊寒岛瘦
料峭春寒, 春寒料峭
心寒胆战, 胆战心寒
废寝忘餐, 忘餐废寝
寝皮食肉, 食肉寝皮
寸长尺短, 尺短寸长
寸草春晖, 春晖寸草
寸量铢称, 铢称寸量
对床风雨, 风雨对床
寻根拔树, 拔树寻根
寻花问柳, 问柳寻花
寻踪觅迹, 觅迹寻踪
延年益寿, 益寿延年
封豕长蛇, 长蛇封豕
搴旗斩将, 斩将搴旗
车尘马足, 马足车尘
尧年舜日, 舜日尧年
裹尸马革, 马革裹尸
尺布斗粟, 斗粟尺布
尺步绳趋, 绳趋尺步
油干灯尽, 灯尽油干
裘弊金尽, 金尽裘弊
漏尽钟鸣, 钟鸣漏尽
流离琐尾, 琐尾流离
尿流屁滚, 屁滚尿流
层峦迭嶂, 迭嶂层峦
鸠居鹊巢, 鹊巢鸠居
聱牙诘屈, 诘屈聱牙
謷牙诘屈, 诘屈謷牙
理屈词穷, 词穷理屈
架屋迭床, 迭床架屋
建瓴高屋, 高屋建瓴
展眼舒眉, 舒眉展眼
屯粮积草, 积草屯粮
蚁聚蜂屯, 蜂屯蚁聚
蚁附蜂屯, 蜂屯蚁附
愁山闷海, 闷海愁山
扛鼎拔山, 拔山扛鼎
日薄西山, 西山日薄
梯山航海, 航海梯山
模山范水, 范水模山
泰山鸿毛, 鸿毛泰山
流水高山, 高山流水
绿水青山, 青山绿水
山遥水远, 水远山遥
山长水远, 水远山长
山河表里, 表里山河
离山调虎, 调虎离山
山肴野蔌, 野蔌山肴
岁月峥嵘, 峥嵘岁月
岁月蹉跎, 蹉跎岁月
岳峙渊渟, 渊渟岳峙
岸然道貌, 道貌岸然
登峰造极, 造极登峰
神工鬼斧, 鬼斧神工
枚速马工, 马工枚速
左道旁门, 旁门左道
巧语花言, 花言巧语
昧己瞒心, 瞒心昧己
巷议街谈, 街谈巷议
纶巾羽扇, 羽扇纶巾
招摇过市, 过市招摇
柳市花街, 花街柳市
海市蜃楼, 蜃楼海市
拖麻拽布, 拽布拖麻
星罗棋布, 棋布星罗
布袜青鞋, 青鞋布袜
带月披星, 披星带月
带水拖泥, 拖泥带水
帮闲钻懒, 钻懒帮闲
袭故蹈常, 蹈常袭故
幕燕釜鱼, 釜鱼幕燕
幕燕鼎鱼, 鼎鱼幕燕
干柴烈火, 烈火干柴
累月经年, 经年累月
并蒂芙蓉, 芙蓉并蒂
并驾齐驱, 齐驱并驾
扶老携幼, 携幼扶老
意广才疏, 才疏意广
扫穴犁庭, 犁庭扫穴
民康物阜, 物阜民康
开来继往, 继往开来
开门揖盗, 揖盗开门
标新领异, 领异标新
弃旧怜新, 怜新弃旧
弃旧迎新, 迎新弃旧
弃本逐末, 逐末弃本
弄法舞文, 舞文弄法
弄斧班门, 班门弄斧
弄粉调朱, 调朱弄粉
弊绝风清, 风清弊绝
舞弊营私, 营私舞弊
烹狗藏弓, 藏弓烹狗
引足救经, 救经引足
引线穿针, 穿针引线
熟魏生张, 生张熟魏
张牙舞爪, 舞爪张牙
急管繁弦, 繁弦急管
改弦易辙, 易辙改弦
扶弱抑强, 抑强扶弱
弱肉强食, 强食弱肉
弹雨枪林, 枪林弹雨
归马放牛, 放牛归马
鸟面鹄形, 鹄形鸟面
鸠形鹄面, 鹄面鸠形
错彩镂金, 镂金错彩
捕影系风, 系风捕影
蹑影追风, 追风蹑影
迎来送往, 送往迎来
暴敛横征, 横征暴敛
徇私枉法, 枉法徇私
徘徊歧路, 歧路徘徊
玉律金科, 金科玉律
得意忘象, 忘象得意
徙薪曲突, 曲突徙薪
杜渐防微, 防微杜渐
微风细雨, 细雨微风
德薄才疏, 才疏德薄
忠心赤胆, 赤胆忠心
怵目惊心, 惊心怵目
悦目赏心, 赏心悦目
心惊胆战, 胆战心惊
惊心眩目, 眩目惊心
惊心骇目, 骇目惊心
心惊肉跳, 肉跳心惊
心惊胆颤, 胆颤心惊
心慵意懒, 意懒心慵
心灰意懒, 意懒心灰
心猿意马, 意马心猿
披心沥血, 沥血披心
洗心革面, 革面洗心
狗肺狼心, 狼心狗肺
狗行狼心, 狼心狗行
疾首痛心, 痛心疾首
心谤腹非, 腹非心谤
铭心镂骨, 镂骨铭心
欢忻鼓舞, 鼓舞欢忻
怀瑾握瑜, 握瑜怀瑾
游目骋怀, 骋怀游目
怒目横眉, 横眉怒目
怕死贪生, 贪生怕死
怜贫恤老, 恤老怜贫
怜香惜玉, 惜玉怜香
怜贫惜老, 惜老怜贫
怜贫敬老, 敬老怜贫
暮想朝思, 朝思暮想
缓急轻重, 轻重缓急
杨花水性, 水性杨花
猿惊鹤怨, 鹤怨猿惊
怪雨盲风, 盲风怪雨
惝恍迷离, 迷离惝恍
悱恻缠绵, 缠绵悱恻
悬门抉目, 抉目悬门
悬车束马, 束马悬车
悬疣附赘, 附赘悬疣
悬鹑百结, 百结悬鹑
秦镜高悬, 高悬秦镜
悲歌慷慨, 慷慨悲歌
画意诗情, 诗情画意
情钟意笃, 意笃情钟
情长纸短, 纸短情长
惊涛骇浪, 骇浪惊涛
惹草拈花, 拈花惹草
惹草沾花, 沾花惹草
愁肠百结, 百结愁肠
矜愚饰智, 饰智矜愚
愚眉肉眼, 肉眼愚眉
慎终追远, 追远慎终
慷慨激昂, 激昂慷慨
枕戈泣血, 泣血枕戈
金戈铁马, 铁马金戈
戏蝶游蜂, 游蜂戏蝶
练达老成, 老成练达
成群逐队, 逐队成群
戛玉敲金, 敲金戛玉
截铁斩钉, 斩钉截铁
戴月披星, 披星戴月
房谋杜断, 杜断房谋
扇枕温衾, 温衾扇枕
跋扈飞扬, 飞扬跋扈
手挥目送, 目送手挥
搓手顿足, 顿足搓手
手舞足蹈, 足蹈手舞
扑朔迷离, 迷离扑朔
打诨插科, 插科打诨
打滚撒泼, 撒泼打滚
打铁趁热, 趁热打铁
抑扬顿挫, 顿挫抑扬
批风抹月, 抹月批风
把素持斋, 持斋把素
把酒持螯, 持螯把酒
投桃报李, 报李投桃
抖擞精神, 精神抖擞
披肝沥血, 沥血披肝
推襟送抱, 送抱推襟
抱蔓摘瓜, 摘瓜抱蔓
拍马溜须, 溜须拍马
拒谏饰非, 饰非拒谏
拔类超群, 超群拔类
捋袖揎拳, 揎拳捋袖
捰袖揎拳, 揎拳捰袖
揎拳攞袖, 攞袖揎拳
揎拳裸袖, 裸袖揎拳
拾遗补阙, 补阙拾遗
拿粗挟细, 挟细拿粗
挂肚牵肠, 牵肠挂肚
挠腮撧耳, 撧耳挠腮
振领提纲, 提纲振领
换斗移星, 移星换斗
星移物换, 物换星移
换骨脱胎, 脱胎换骨
捧毂推轮, 推轮捧毂
捭阖纵横, 纵横捭阖
捶胸跌脚, 跌脚捶胸
捶胸顿脚, 顿脚捶胸
捶胸顿足, 顿足捶胸
排难解纷, 解纷排难
探汤蹈火, 蹈火探汤
星驰电掣, 电掣星驰
电掣风驰, 风驰电掣
接踵比肩, 比肩接踵
推梨让枣, 让枣推梨
推食解衣, 解衣推食
掩耳盗钟, 盗钟掩耳
掩耳盗铃, 盗铃掩耳
掩过饰非, 饰非掩过
提要钩玄, 钩玄提要
撼树蚍蜉, 蚍蜉撼树
擂鼓筛锣, 筛锣擂鼓
攀鳞附翼, 附翼攀鳞
蚁聚蜂攒, 蜂攒蚁聚
蚁集蜂攒, 蜂攒蚁集
迎新送故, 送故迎新
革故鼎新, 鼎新革故
鱼溃鸟散, 鸟散鱼溃
魂飘魄散, 魄散魂飘
魂飞魄散, 魄散魂飞
数白论黄, 论黄数白
数黑论黄, 论黄数黑
文过遂非, 遂非文过
文过饰非, 饰非文过
斑驳陆离, 陆离斑驳
斗转星移, 星移斗转
斗量车载, 车载斗量
断梗飘萍, 飘萍断梗
断梗飘蓬, 飘蓬断梗
鱼沉鸿断, 鸿断鱼沉
目断魂销, 魂销目断
断简遗编, 遗编断简
迎新送旧, 送旧迎新
无边风月, 风月无边
日暮途穷, 途穷日暮
日暮道远, 道远日暮
日月蹉跎, 蹉跎日月
追风逐日, 逐日追风
时来运转, 运转时来
明枪暗箭, 暗箭明枪
柳暗花明, 花明柳暗
明眸皓齿, 皓齿明眸
春花秋月, 秋月春花
有脚阳春, 阳春有脚
春风沂水, 沂水春风
春风满面, 满面春风
白雪阳春, 阳春白雪
晋用楚材, 楚材晋用
河清海晏, 海晏河清
晚节黄花, 黄花晚节
晨钟暮鼓, 暮鼓晨钟
暮景桑榆, 桑榆暮景
美景良辰, 良辰美景
焚膏继晷, 继晷焚膏
暖衣饱食, 饱食暖衣
暮楚朝秦, 朝秦暮楚
暮鼓朝钟, 朝钟暮鼓
聱牙诘曲, 诘曲聱牙
曼衍鱼龙, 鱼龙曼衍
月缺花残, 花残月缺
水月镜花, 镜花水月
月白风清, 风清月白
羞花闭月, 闭月羞花
雪月风花, 风花雪月
望梅止渴, 止渴望梅
燕约莺期, 莺期燕约
槁木死灰, 死灰槁木
舍本逐末, 逐末舍本
末路穷途, 穷途末路
正本清源, 清源正本
返朴还淳, 还淳返朴
粟红贯朽, 贯朽粟红
粟陈贯朽, 贯朽粟陈
杀马毁车, 毁车杀马
沉李浮瓜, 浮瓜沉李
杜渐防萌, 防萌杜渐
雁杳鱼沉, 鱼沉雁杳
松茂竹苞, 竹苞松茂
铁板铜琶, 铜琶铁板
玉树琼枝, 琼枝玉树
枝节横生, 横生枝节
比翼连枝, 连枝比翼
桑枢瓮牖, 瓮牖桑枢
瓮牖绳枢, 绳枢瓮牖
灾梨祸枣, 祸枣灾梨
海枯石烂, 石烂海枯
枯鱼涸辙, 涸辙枯鱼
柳绿桃红, 桃红柳绿
残花败柳, 败柳残花
柳绿花红, 花红柳绿
柳陌花街, 花街柳陌
柳陌花衢, 花衢柳陌
栉比鳞次, 鳞次栉比
火树银花, 银花火树
盘根错节, 错节盘根
桂薪玉粒, 玉粒桂薪
桃花流水, 流水桃花
萤窗雪案, 雪案萤窗
桑田沧海, 沧海桑田
荡检逾闲, 逾闲荡检
荆棘铜驼, 铜驼荆棘
椎胸顿足, 顿足椎胸
楚馆秦楼, 秦楼楚馆
歌楼舞榭, 舞榭歌楼
榆瞑豆重, 豆重榆瞑
满目荆榛, 荆榛满目
横行霸道, 霸道横行
阵马风樯, 风樯阵马
欢欣鼓舞, 鼓舞欢欣
正色直言, 直言正色
步线行针, 行针步线
虎步龙行, 龙行虎步
比物连类, 连类比物
毕雨箕风, 箕风毕雨
茹毛饮血, 饮血茹毛
水深火热, 火热水深
求田问舍, 问舍求田
江翻海沸, 海沸江翻
潘江陆海, 陆海潘江
池鱼笼鸟, 笼鸟池鱼
玉碎珠沉, 珠沉玉碎
沉舟破釜, 破釜沉舟
走石飞沙, 飞沙走石
流离颠沛, 颠沛流离
沥胆隳肝, 隳肝沥胆
逐浪随波, 随波逐浪
玉液金波, 金波玉液
潇洒风流, 风流潇洒
洛阳纸贵, 纸贵洛阳
流金铄石, 铄石流金
玉液琼浆, 琼浆玉液
玉液金浆, 金浆玉液
行浊言清, 言清行浊
莫测高深, 高深莫测
管窥蠡测, 蠡测管窥
浑金璞玉, 璞玉浑金
浪蕊浮花, 浮花浪蕊
浪蝶游蜂, 游蜂浪蝶
浪蝶狂蜂, 狂蜂浪蝶
浪迹萍踪, 萍踪浪迹
涂炭生灵, 生灵涂炭
火灭烟消, 烟消火灭
玉碎香消, 香消玉碎
混淆黑白, 黑白混淆
淡饭黄齑, 黄齑淡饭
深谋远虑, 远虑深谋
清风高节, 高节清风
满腹牢骚, 牢骚满腹
满目疮痍, 疮痍满目
满腹经纶, 经纶满腹
潜移默转, 默转潜移
虎穴龙潭, 龙潭虎穴
虎窟龙潭, 龙潭虎窟
烈火真金, 真金烈火
狐鸣篝火, 篝火狐鸣
灼见真知, 真知灼见
炊金馔玉, 馔玉炊金
神焦鬼烂, 鬼烂神焦
瘴雨蛮烟, 蛮烟瘴雨
烧琴煮鹤, 煮鹤烧琴
焚琴煮鹤, 煮鹤焚琴
焚舟破釜, 破釜焚舟
足音跫然, 跫然足音
辉煌金碧, 金碧辉煌
电照风行, 风行电照
煮豆燃萁, 燃萁煮豆
熊腰虎背, 虎背熊腰
熟路轻车, 轻车熟路
燕瘦环肥, 环肥燕瘦
钩爪锯牙, 锯牙钩爪
累牍连篇, 连篇累牍
雀角鼠牙, 鼠牙雀角
牝牡骊黄, 骊黄牝牡
补牢顾犬, 顾犬补牢
狂风骤雨, 骤雨狂风
白衣苍狗, 苍狗白衣
狗盗鸡鸣, 鸡鸣狗盗
狗苟蝇营, 蝇营狗苟
狰狞面目, 面目狰狞
狭路相逢, 相逢狭路
玉质金相, 金相玉质
玉砌雕阑, 雕阑玉砌
玉食锦衣, 锦衣玉食
结草衔环, 衔环结草
琪花瑶草, 瑶草琪花
虚舟飘瓦, 飘瓦虚舟
瓦釜雷鸣, 雷鸣瓦釜
甘雨随车, 随车甘雨
铁画银钩, 银钩铁画
痛饮黄龙, 黄龙痛饮
白驹空谷, 空谷白驹
白驹过隙, 过隙白驹
皓齿蛾眉, 蛾眉皓齿
羊质虎皮, 虎皮羊质
目睹耳闻, 耳闻目睹
目见耳闻, 耳闻目见
目食耳视, 耳视目食
贱目贵耳, 贵耳贱目
眉飞眼笑, 眼笑眉飞
苫眼铺眉, 铺眉苫眼
蛾眉螓首, 螓首蛾眉
远瞩高瞻, 高瞻远瞩
磨穿铁砚, 铁砚磨穿
踏破铁鞋, 铁鞋踏破
碎首糜躯, 糜躯碎首
祸首罪魁, 罪魁祸首
麦秀黍离, 黍离麦秀
称臣纳贡, 纳贡称臣
空谷足音, 足音空谷
紫绶金章, 金章紫绶
胁肩谄笑, 谄笑胁肩
筚路褴褛, 褴褛筚路
超群轶类, 轶类超群
粗衣粝食, 粝食粗衣
纨袴膏粱, 膏粱纨袴
腰金衣紫, 衣紫腰金
经邦论道, 论道经邦
羊肠鸟道, 鸟道羊肠
老鼠过街, 过街老鼠
老马识途, 识途老马
铭肌镂骨, 镂骨铭肌
虫臂鼠肝, 鼠肝虫臂
胆裂魂飞, 魂飞胆裂
腥风血雨, 血雨腥风
腾达飞黄, 飞黄腾达
艰难险阻, 险阻艰难
野草闲花, 闲花野草
花香鸟语, 鸟语花香
草长莺飞, 莺飞草长
草靡风行, 风行草靡
魂飞魄荡, 魄荡魂飞
虎踞龙蟠, 龙蟠虎踞
饥鹰饿虎, 饿虎饥鹰
蚁附蝇集, 蝇集蚁附
袒裼裸裎, 裸裎袒裼
阔论高谈, 高谈阔论
雨顺风调, 风调雨顺
雄辩高谈, 高谈雄辩
远走高飞, 高飞远走
鱼跃鸢飞, 鸢飞鱼跃
驷马高车, 高车驷马
雨鬓风鬟, 风鬟雨鬓
雾鬓风鬟, 风鬟雾鬓
餐风饮露, 饮露餐风
***********逆序交换：***********
愁云惨雾, 雾惨云愁
豕亥鱼鲁, 鲁鱼亥豕
今是昔非, 非昔是今
巢倾卵破, 破卵倾巢
出浅入深, 深入浅出
条分缕析, 析缕分条
来迎去送, 送去迎来
稔恶盈贯, 贯盈恶稔
雨沐风餐, 餐风沐雨
雪虐风饕, 饕风虐雪
***********前后分别交换：***********
一举三反, 举一反三
七横八竖, 横七竖八
东偷西摸, 偷东摸西
东声西击, 声东击西
买贱卖贵, 贱买贵卖
亡魂失魄, 魂亡魄失
古是今非, 是古非今
信赏必罚, 赏信罚必
兰摧玉折, 摧兰折玉
明窗净几, 窗明几净
凶多吉少, 多凶少吉
钟鸣鼎列, 鸣钟列鼎
前思后想, 思前想后
前跋后疐, 跋前疐后
天高地厚, 高天厚地
口轻舌薄, 轻口薄舌
根深本固, 深根固本
根深柢固, 深根固柢
根深蒂固, 深根固蒂
天开地辟, 开天辟地
天昏地暗, 昏天暗地
箪食壶浆, 食箪浆壶
山重水复, 重山复水
多见广识, 见多识广
天清日白, 清天白日
平心定气, 心平气定
破胆寒心, 胆破心寒
寸进尺退, 进寸退尺
平风静浪, 风平浪静
廉顽立懦, 顽廉懦立
开眉笑眼, 眉开眼笑
心惊胆裂, 惊心裂胆
悦近来远, 近悦远来
惊魂落魄, 魂惊魄落
才高识远, 高才远识
挹斗扬箕, 斗挹箕扬
摩肩接毂, 肩摩毂接
斧破斨缺, 破斧缺斨
衣锦昼行, 锦衣行昼
暗绿稀红, 绿暗红稀
殷民阜财, 民殷财阜
深计远虑, 计深虑远
衣锦食肉, 锦衣肉食
***********其他二词组：***********
一视同仁, 仁同一视
泪下如雨, 泪如雨下
众寡不敌, 寡不敌众
不言而信, 言而不信
赞不绝口, 赞口不绝
奋不顾身, 奋身不顾
东谈西说, 说东谈西
师严道尊, 师道尊严
